simulation,tracer sample,redshift,mass cut,bin property,bin range,bin index,void count,scaled radius,profile values,profile errors
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,1.05,0.23105186340862716,0.005901436654461772
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,1.1500000000000001,0.2305895816754886,0.005634006003480789
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,1.25,0.2054449166014849,0.005163705879464289
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,1.35,0.16825022617562202,0.004761344625359868
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,1.4500000000000002,0.13340572638756787,0.004408425878358797
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,1.55,0.09974441324985706,0.004024423227023903
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,1.6500000000000001,0.07063529026081672,0.0036661504743791587
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,1.75,0.053403421799111284,0.0034045267917687866
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,1.85,0.04012037880602093,0.003216923162764404
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,1.9500000000000002,0.029700185994467665,0.003072826428590486
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,2.05,0.023619057153628997,0.0029218946439939163
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,2.1500000000000004,0.018223136383765715,0.0027925203958375443
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,2.25,0.0154458424386541,0.002646831487401121
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,2.3500000000000005,0.01373773214586227,0.002560000869152069
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,2.45,0.014347115843200253,0.0024829462526344288
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,2.55,0.01395307150656544,0.0023927050458184386
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,2.6500000000000004,0.01343133483326242,0.002319221977041307
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,2.75,0.011868304023100906,0.0022364390129727464
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,2.8500000000000005,0.011497712829707352,0.002159046779987778
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,2.95,0.008516643446496719,0.0020981448238942394
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,3.05,0.007579092696675005,0.0020272310676038136
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,3.1500000000000004,0.007633293213005432,0.0019534972690481538
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,3.25,0.006030208661588432,0.0018995483392289323
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,3.3500000000000005,0.004577532259133044,0.0018356270135322472
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,3.45,0.00664595594937234,0.0018099244361294898
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,3.55,0.007852185831388914,0.0017671362183297804
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,3.6500000000000004,0.006584223565535341,0.0017138333418251018
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,3.75,0.005574202404660111,0.0016677960569572076
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,3.8500000000000005,0.0038144028878945857,0.0016141915681240739
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,3.95,0.0037810037552872267,0.001575598068619818
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,4.050000000000001,0.0026351026975686143,0.001538880190968084
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,4.15,0.001976969959070596,0.0015063099693667025
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,4.25,0.002903878649853864,0.0014793095024930125
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,4.35,0.003383465760049331,0.0014351301972455168
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,4.45,0.0033338823729736067,0.001406904901771418
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,4.550000000000001,0.0022108867059498216,0.001371027545475995
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,4.65,0.001891751694561128,0.0013348891959680286
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,4.75,0.0027231077939462445,0.0013094959040073739
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,4.8500000000000005,0.003257437417548692,0.0012956623406097816
highres,CDM voids,0.25,N/A,percentage_radius,"[0.5, 0.75]",2,12966.0,4.95,0.002551347806021065,0.0012799281722069417
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,0.05,-0.7887850267410175,0.003563606813737113
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,0.15000000000000002,-0.7735485245583753,0.0018102098159836686
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,0.25,-0.7542331126294428,0.0013829345475561514
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,0.35000000000000003,-0.7177346339059765,0.0013245163460581628
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,0.45,-0.653749663967311,0.0014706090195968744
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,0.55,-0.550838561789347,0.0019352634812389523
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,0.6500000000000001,-0.41035876905186786,0.0025460578049617388
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,0.75,-0.23969828989143183,0.0033212724568768997
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,0.8500000000000001,-0.08125237254917361,0.004067000393997806
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,0.95,0.028341253267257782,0.004438943601516239
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,1.05,0.08049368425723213,0.004421951699851205
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,1.1500000000000001,0.0917441639532155,0.004100401422965218
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,1.25,0.08612212211321735,0.0038243700660629382
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,1.35,0.06736941880328606,0.0035149884583736933
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,1.4500000000000002,0.043643273932356674,0.00317915252058542
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,1.55,0.02584960879073539,0.0029248001064307617
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,1.6500000000000001,0.014582636503950086,0.0027689976810987885
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,1.75,0.006691224868733192,0.0026052483883269332
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,1.85,0.0023978092590195565,0.0024886641053263776
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,1.9500000000000002,0.00046131361724133235,0.0023691164538147437
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,2.05,-0.0017566220640189423,0.0022510261148337416
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,2.1500000000000004,-0.0020441826328682078,0.002143624047584866
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,2.25,-0.002578700306856585,0.0020491508101137634
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,2.3500000000000005,-0.0019296637845447329,0.0019675122027253836
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,2.45,-0.0002128046251156368,0.0019166348864403304
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,2.55,-0.0016075967102843203,0.001812690222718836
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,2.6500000000000004,-0.0007968859185772947,0.0017533674409166346
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,2.75,-0.00016495327841936636,0.0017077409820636577
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,2.8500000000000005,0.00024211712970889643,0.0016417929054282348
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,2.95,-0.0004983922677338493,0.0015923089554306844
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,3.05,-0.000594913742845149,0.0015488313324319226
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,3.1500000000000004,-0.0011517818233808264,0.0014919440682410665
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,3.25,5.882046434924071e-05,0.0014554031076191524
highres,CDM voids,0.25,N/A,percentage_radius,"[0.75, 1.0]",3,12904.0,3.3500000000000005,-6.382428992102174e-05,0.0013983330411296974
