simulation,tracer sample,redshift,mass cut,void radius,x_data_units,x_data,y_data
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,19.14,r [Mpc/h],79.90950000000002,-0.007893374577883527
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,19.14,r [Mpc/h],80.8665,-0.015301035290759435
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,19.14,r [Mpc/h],81.82350000000001,0.000743524045641486
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,19.14,r [Mpc/h],82.7805,-0.004763931379697328
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,19.14,r [Mpc/h],83.7375,0.001034267759683516
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,19.14,r [Mpc/h],84.69450000000002,-0.006264261500892432
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,19.14,r [Mpc/h],85.6515,-0.032387734445150085
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,19.14,r [Mpc/h],86.6085,-0.008547414720120439
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,19.14,r [Mpc/h],87.5655,-0.021854841235439237
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,19.14,r [Mpc/h],88.52250000000001,-0.013066632016616953
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,19.14,r [Mpc/h],89.47950000000002,-0.012608859431905484
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,19.14,r [Mpc/h],90.4365,-0.012231462236972579
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,19.14,r [Mpc/h],91.3935,-0.02607558160517287
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,19.14,r [Mpc/h],92.35050000000003,-0.002190400246434576
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,19.14,r [Mpc/h],93.3075,-0.00141970283041426
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,19.14,r [Mpc/h],94.26450000000001,0.017956124660861494
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,19.14,r [Mpc/h],95.22149999999999,-0.003796814095550549
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],0.7935,-0.6868177318278468
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],2.3805,-0.37363546365569356
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],3.9675,-0.6703344545556282
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],5.5545,-0.5006012480498098
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],7.1415,-0.4609157679003918
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],8.7285,-0.52506425266201
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],10.315500000000002,-0.561051624136667
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],11.9025,-0.5496846676577916
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],13.489500000000001,-0.4746620017757428
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],15.0765,-0.39674854617762345
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],16.6635,-0.244956344406713
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],18.250500000000002,-0.2434715486723058
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],19.8375,-0.18933203931557618
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],21.424500000000002,-0.2053071513291621
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],23.0115,-0.15922224677713448
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],24.598499999999998,-0.19858351625849924
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],26.1855,-0.09035309379128564
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],27.772499999999997,-0.09964357724610529
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],29.3595,-0.026908843488471335
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],30.9465,0.022714400709417104
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],32.5335,-0.02965652517953854
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],34.12050000000001,-0.022067481287964208
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],35.707499999999996,-0.03818612177544778
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],37.294500000000006,-0.04476573123593286
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],38.8815,-0.027239529064390755
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],40.46849999999999,-0.052587520885674865
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],42.0555,-0.057777694379080646
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],43.6425,-0.08364165782506672
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],45.22950000000001,-0.060967241061173794
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],46.8165,-0.041381582829621455
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],48.403499999999994,-0.042162722637944516
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],49.990500000000004,-0.01742613882166344
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],51.5775,-0.001255916015217129
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],53.164500000000004,0.010517422459838555
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],54.7515,-0.021601404724572615
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],56.338499999999996,-0.013322618760464477
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],57.9255,0.011867853684059737
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],59.512499999999996,0.027214085557299983
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],61.099500000000006,0.02617018878714683
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],62.6865,0.030336878840242942
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],64.27350000000001,0.0463380758013312
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],65.8605,-0.000204855138440041
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],67.44749999999999,-0.01809065579536806
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],69.0345,-0.017864379026103494
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],70.6215,-0.012429454311202792
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],72.2085,0.01195539203782281
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],73.7955,-0.003774301875689501
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],75.3825,-0.00604303927576888
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],76.96950000000001,-0.03564536100596338
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],78.5565,-0.027861107991807632
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],80.1435,-0.03212720808645575
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],81.7305,-0.009522209557336847
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],83.3175,-0.023260670710896214
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],84.9045,0.0010380475743718698
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],86.4915,-0.027662368841788854
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],88.0785,-0.03693317664235052
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],89.6655,-0.037333234786271485
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],91.2525,-0.013628989041435502
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],92.8395,-0.02732609474963632
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],94.4265,-0.018050775595431334
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],96.01350000000001,-0.030307156192226237
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],97.6005,-0.019328529970494723
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],99.1875,-0.018175326360893473
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],100.7745,-0.02995565791994448
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],102.36149999999999,-0.04216060085990736
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],103.94850000000001,-0.028164106068237937
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],105.5355,-0.03196062009469214
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],107.12249999999999,-0.04081772808844941
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],108.7095,-0.04532469208387646
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],110.2965,-0.0445682346729267
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],111.88350000000001,-0.032518622573010414
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],113.4705,-0.03278403115066675
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],115.05749999999999,-0.033045526634690514
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],116.64450000000001,-0.029303086500164333
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],118.2315,-0.039349928118865396
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],119.8185,-0.03616925374936275
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],121.4055,-0.02900475105752187
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],122.99249999999999,-0.006520980702582779
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],124.5795,-0.004667551025759442
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],126.1665,-0.0038322991545393092
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],127.7535,-0.00940260097514889
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],129.3405,-0.033892346725036826
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],130.92749999999998,-0.039149009652150846
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],132.51450000000003,-0.054164695572827104
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],134.1015,-0.046096023206563586
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],135.6885,-0.03797593087622442
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],137.2755,-0.03384658500534865
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],138.86249999999998,-0.03053800995653566
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],140.44950000000003,-0.02526567418402803
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],142.0365,-0.025669646161767257
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],143.6235,-0.027071389275288515
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],145.2105,-0.02532820247320211
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],146.79749999999999,-0.013199507196860916
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],148.3845,-0.010837443615029363
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],149.9715,-0.01710730132571081
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],151.5585,-0.01685423128386565
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],153.14550000000003,-0.007820817308776928
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],154.7325,-0.006336213206725505
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],156.3195,0.008860721153872042
highres,CDM density around zmin voids,2.79,10^11 M_sol / h,31.74,r [Mpc/h],157.9065,0.006989442381487354
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],0.5195000000000001,-1.0
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],1.5585000000000002,-0.6811307299213036
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],2.5975,-0.4126092393287173
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],3.6365000000000007,-0.426897122696397
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],4.6755,-0.37794355509237876
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],5.714500000000001,-0.41131827062394566
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],6.753500000000002,-0.4112217020987847
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],7.7925,-0.43867687663661437
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],8.831500000000002,-0.3982628290450404
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],9.8705,-0.2463624816036709
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],10.909500000000001,-0.24473260500997673
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],11.948500000000003,-0.21848916930334672
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],12.9875,-0.18141023203677764
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],14.026500000000002,-0.19000210096097192
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],15.065500000000002,-0.05375165099467549
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],16.1045,-0.03410473529560032
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],17.143500000000003,0.005394418265265655
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],18.1825,0.07839574690379658
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],19.221500000000002,0.14647008740563372
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],20.260500000000004,0.04757358360209962
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],21.2995,0.07887053195143334
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],22.338500000000003,0.08868451943595179
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],23.3775,0.04624387233194405
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],24.416500000000006,0.13490133994514708
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],25.455500000000004,0.1488854489398499
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],26.4945,0.1314874201716123
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],27.533500000000004,0.1388188217096289
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],28.5725,0.11161565725980038
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],29.611500000000007,0.05605001181992386
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],30.650500000000005,0.07671808489040166
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],31.6895,0.020073191650891387
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],32.728500000000004,0.017821712772190024
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],33.7675,-0.006514440479013617
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],34.80650000000001,-0.029139197442304754
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],35.8455,0.011657629615402065
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],36.8845,-0.007634302825703321
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],37.923500000000004,0.010497275319441668
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],38.962500000000006,0.007321552881929039
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],40.00150000000001,0.022181443581483107
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],41.0405,0.055007011395819205
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],42.07950000000001,0.07227162797444575
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],43.118500000000004,0.07910742337838217
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],44.1575,0.06311332395494151
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],45.1965,0.035243881772136554
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],46.2355,0.02530881439376631
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],47.27450000000001,0.014698388096984427
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],48.313500000000005,0.004214544947240606
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],49.352500000000006,-0.015363350098261619
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],50.39150000000001,-0.000986236813806718
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],51.4305,0.0011133021556612999
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],52.46950000000001,0.0005143291261520133
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],53.508500000000005,-0.01467912805580196
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],54.5475,0.007663912979363419
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],55.58650000000001,0.04884855402035937
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],56.6255,0.02486537197721206
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],57.66450000000001,0.02715517769370801
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],58.703500000000005,0.03994599369719509
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],59.74250000000001,0.01849140181804554
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],60.78150000000001,0.028646114701617043
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],61.8205,0.002347131671448066
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],62.85950000000001,-0.012016336351654666
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],63.898500000000006,-0.013590404189002925
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],64.9375,-0.022522428679320416
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],65.97650000000002,-0.006937184347786007
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],67.0155,0.007845076572351894
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],68.0545,-0.0010158486505924547
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],69.0935,-0.014766780804553514
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],70.13250000000001,-0.021370638007801812
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],71.17150000000001,0.0008467591928058571
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],72.21050000000001,-0.004873063597819027
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],73.24950000000001,0.002948747011656261
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],74.28850000000001,-0.0025693553243503198
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],75.3275,0.00443112330198181
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],76.36650000000002,0.0018007955739576254
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],77.4055,-0.0029949328285278076
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],78.4445,0.011036171113207871
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],79.4835,0.01859452885422974
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],80.52250000000001,0.019606567185977974
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],81.56150000000001,0.012690648536569649
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],82.60050000000001,0.003325748756139335
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],83.63950000000001,0.01638452207199781
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],84.67850000000001,0.0034132809532039232
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],85.7175,-0.001087627706845562
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],86.75650000000002,-0.0068358714750165195
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],87.7955,-0.0033716476507207327
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],88.8345,-0.0116375736564851
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],89.8735,-0.00666405247215085
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],90.91250000000001,-0.018500701181422552
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],91.95150000000002,-0.00897026766514164
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],92.9905,-0.016363073075035595
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],94.02950000000001,-0.012272230883571877
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],95.06850000000001,-0.00859421750267686
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],96.1075,-0.014087869061286229
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],97.14650000000002,-0.020893711696241213
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],98.1855,-0.00880467534306928
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],99.2245,-0.004653786425540374
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],100.26350000000002,-0.014030010672470894
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],101.30250000000001,-0.013723561545742502
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],102.34150000000002,-0.019920948786009918
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,20.78,r [Mpc/h],103.3805,-0.00585384415836665
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,19.14,r [Mpc/h],0.47850000000000004,-1.0
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,19.14,r [Mpc/h],1.4355000000000002,-0.7959702481723958
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,19.14,r [Mpc/h],2.3925,-0.47381800844459987
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,19.14,r [Mpc/h],3.3495000000000004,-0.6525979901313765
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,19.14,r [Mpc/h],4.306500000000001,-0.36784224433742274
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,19.14,r [Mpc/h],5.2635000000000005,-0.2466593778673083
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,19.14,r [Mpc/h],6.220500000000001,-0.3814846106013571
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,19.14,r [Mpc/h],7.1775,0.03946518534655152
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,19.14,r [Mpc/h],8.134500000000001,-0.19704420248491228
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,19.14,r [Mpc/h],9.0915,-0.06718500917194925
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,19.14,r [Mpc/h],10.0485,-0.15860842524266028
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,19.14,r [Mpc/h],11.005500000000001,-0.02867448122374927
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,19.14,r [Mpc/h],11.9625,-0.016393882980353935
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,19.14,r [Mpc/h],12.919500000000001,0.047004594844761494
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,19.14,r [Mpc/h],13.876500000000002,-0.013155621905152515
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,19.14,r [Mpc/h],14.8335,-0.035315639417056954
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,19.14,r [Mpc/h],15.790500000000002,0.04187530553826768
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,19.14,r [Mpc/h],16.747500000000002,-0.0069368009522587926
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,19.14,r [Mpc/h],17.704500000000003,0.06524589026252481
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,19.14,r [Mpc/h],18.661500000000004,0.017645326600260747
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,19.14,r [Mpc/h],19.618499999999997,0.15864952643733
highres,CDM density around zmin voids,4.23,10^11 M_sol / h,19.14,r [Mpc/h],20.575500000000005,0.12547341833669612
