simulation,tracer sample,redshift,mass cut,bin property,bin range,bin index,void count,scaled radius,profile values,profile errors
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,4.75,0.0006696758600344133,0.0002934808495939598
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,4.8500000000000005,0.0009465317140489038,0.00028855322114616723
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[25.0, 30.0]",2,51289.0,4.95,0.0007408115756240008,0.0002821892024871711
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,0.05,-0.9006017972291556,0.003276223684715827
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,0.15000000000000002,-0.8869152387724086,0.0015418690374036466
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,0.25,-0.850627488782582,0.0012600132253868682
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,0.35000000000000003,-0.7852229845290077,0.0012209574101554664
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,0.45,-0.6786592906997262,0.001281691496320868
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,0.55,-0.5227890052279363,0.0013877979022238183
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,0.6500000000000001,-0.3302499473291347,0.0014968970184006684
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,0.75,-0.1401015340647236,0.0016373677283904329
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,0.8500000000000001,0.007012249197383413,0.0017486548772680257
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,0.95,0.08581805354737027,0.001729349416639995
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,1.05,0.10975946616255872,0.0016174943003549568
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,1.1500000000000001,0.10151548525106735,0.0014461805451512855
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,1.25,0.07726123320891531,0.0013118155203831786
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,1.35,0.0502541785831796,0.0011849986971460484
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,1.4500000000000002,0.029623366719358835,0.0010859381170379519
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,1.55,0.01374772448984185,0.001022760354657171
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,1.6500000000000001,0.005030796613825217,0.0009643751580002601
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,1.75,0.00014794545416796367,0.0009139405268640777
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,1.85,-0.0017328114748974555,0.0008699248485876423
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,1.9500000000000002,-0.0024697577630490297,0.0008282469762882031
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,2.05,-0.002050433277655306,0.0007882516116264545
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,2.1500000000000004,-0.0007460515879827989,0.0007499507891528869
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,2.25,0.0003014781846337744,0.0007173401710294623
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,2.3500000000000005,0.00011263639571668094,0.0006889325632004168
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,2.45,0.00018452681897973555,0.0006595527752856852
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,2.55,-0.000154040523014487,0.0006315750798171159
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,2.6500000000000004,0.00035041842332939055,0.0006095062640665621
midres,subhalo voids,0.00,10^12 M_sol / h,radius,"[30.0, 35.0]",3,27457.0,2.75,-3.163348367196672e-05,0.0005856696321184037
