simulation,tracer sample,redshift,mass cut,bin property,bin range,bin index,void count,scaled radius,profile values,profile errors
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,3.1500000000000004,0.009809637412963035,0.002724651135183322
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,3.25,0.008718935560333874,0.002653400308211102
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,3.3500000000000005,0.009486035731911313,0.0026442676461011674
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,3.45,0.009017017047962206,0.0025914459129784723
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,3.55,0.008481201932965199,0.0025229698419437807
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,3.6500000000000004,0.007443204562307182,0.002459285500296896
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,3.75,0.0034261770513495104,0.002319208653189488
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,3.8500000000000005,0.0011274460681232057,0.0022799531942229983
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,3.95,0.0030497411013810094,0.00224083187058416
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,4.050000000000001,0.004956175710572497,0.002212531285331176
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,4.15,0.0037705206539895286,0.0021660144210114375
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,4.25,0.002957312517040789,0.0021090340811334503
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,4.35,0.002092367358571101,0.002096335207277583
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,4.45,0.001644689258855525,0.002044280289669843
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,4.550000000000001,0.0011364807178046998,0.0019721819599619367
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,4.65,0.0016160034114898192,0.0019502645439206882
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,4.75,0.001220729831332923,0.0018958616662409153
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,4.8500000000000005,0.0014161695279966136,0.0018498434065447329
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[11.0, 13.0]",1,4783.0,4.95,0.0013964395966565846,0.0018259768990593723
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,0.05,-0.746676633780772,0.005961662854277796
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,0.15000000000000002,-0.7405159126159913,0.002925101702963057
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,0.25,-0.7183871294422192,0.0022408824288014774
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,0.35000000000000003,-0.6803907036351465,0.0021223628488179274
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,0.45,-0.613940957756929,0.002465360223433891
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,0.55,-0.5016277950473043,0.003310208032130332
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,0.6500000000000001,-0.3326953666180119,0.004497536513853687
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,0.75,-0.13829280937671673,0.005718465555751563
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,0.8500000000000001,0.042955716303566316,0.007016245460794081
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,0.95,0.14734313864608906,0.007366451357163899
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,1.05,0.18709863644067348,0.00728697094306575
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,1.1500000000000001,0.18629995885494677,0.006830996029118632
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,1.25,0.1591669406816063,0.006321605878294156
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,1.35,0.12579637113684616,0.005646658062118509
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,1.4500000000000002,0.09436904103419752,0.005130860947349704
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,1.55,0.0736760776793699,0.004754147601423942
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,1.6500000000000001,0.047395679747559205,0.004376440075413435
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,1.75,0.030982062794087772,0.004076485119022737
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,1.85,0.024074102375689188,0.0038532429325624845
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,1.9500000000000002,0.019392110377830063,0.0036583909795690726
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,2.05,0.01567309825056351,0.0034721174307650853
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,2.1500000000000004,0.011658276937143386,0.003370183665967753
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,2.25,0.010705920109429723,0.003162093731903313
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,2.3500000000000005,0.010593938320517138,0.0030554675411414694
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,2.45,0.009195106093726091,0.0029313699952043777
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,2.55,0.009809352895260526,0.0028488003323643334
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,2.6500000000000004,0.0072872505827985545,0.00275508660413643
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,2.75,0.005412170074421407,0.002665095501308534
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,2.8500000000000005,0.006462492762579375,0.002576087290027425
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,2.95,0.0064444855820322555,0.002444705249556392
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,3.05,0.005093211829707789,0.002394691919850544
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,3.1500000000000004,0.0050248185088643815,0.002329184942003898
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,3.25,0.003603194517941999,0.00224591744314093
highres,CDM tracers around subhalo voids,0.25,10^11 M_sol / h,radius,"[13.0, 16.0]",2,4887.0,3.3500000000000005,0.001159501054585954,0.0021606627036513918
