simulation,tracer sample,redshift,mass cut,bin property,bin range,bin index,void count,scaled radius,profile values,profile errors
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,1.9500000000000002,-0.0019203138432074551,0.0004586655906372286
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,2.05,-0.0029051389922665205,0.0004359532449985778
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,2.1500000000000004,-0.002204237901230588,0.0004168861796732241
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,2.25,-0.002031984767863926,0.00039781160602681193
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,2.3500000000000005,-0.0018717643430621322,0.00038194432100316085
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,2.45,-0.00107399959239729,0.00036750615640807624
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,2.55,-0.0008036892943297236,0.0003543399638970975
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,2.6500000000000004,-0.0006690833295195375,0.00034162935338586634
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,2.75,-0.0005808795382531429,0.0003281759964841525
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,2.8500000000000005,-0.0003759587298485245,0.0003172623367784105
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,2.95,-0.0002992563246133617,0.000306114807949273
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,3.05,-0.00028320286828231733,0.00029610555618794185
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,3.1500000000000004,-0.0006446027708442159,0.00028678838650847465
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,3.25,-0.0006983765553028043,0.0002780300817656143
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,3.3500000000000005,-0.000738580446936532,0.00026870675559426534
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,3.45,-0.0006660455841988044,0.0002610474588332427
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,3.55,-0.00043267808725444556,0.00025312362592861196
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,3.6500000000000004,-0.00077071948730012,0.0002456413441998348
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,3.75,-0.000849466404853505,0.0002388590313653956
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,3.8500000000000005,-0.000667478756833817,0.0002322621285369191
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,3.95,-0.0005989619773150157,0.000226576959113348
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,4.050000000000001,-0.0007388596077890774,0.0002207394284165458
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,4.15,-0.0006712629433111017,0.00021562813387202725
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,4.25,-0.0006804281281816982,0.00021099295085748792
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,4.35,-0.0006819685966706901,0.00020544224729354463
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,4.45,-0.0005131253991481621,0.00020094103117355435
midres,CDM voids,0.00,N/A,percentage_radius,"[0.75, 1.0]",3,134550.0,4.550000000000001,-0.0005662283983256522,0.0001965951529403822
